sample_id,sequence_label,crop,tissue,collection_date,location,gps_latitude,gps_longitude,elevation,plant_id,plant_stage,state
6331,sample6100,Zea mays,Root wash,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,5,V5,IA
6332,sample5238,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,1,V5,IA
6332,sample5388,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,1,V5,IA
6333,sample5239,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,2,V5,IA
6333,sample5389,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,2,V5,IA
6334,sample5240,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,3,V5,IA
6334,sample5390,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,3,V5,IA
6335,sample5241,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,4,V5,IA
6335,sample5391,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,4,V5,IA
6336,sample5242,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,5,V5,IA
6336,sample5392,Zea mays,Soil,6/2/2017,IAH3,41.98327255,-92.24141693,283.8,5,V5,IA
6337,sample6215,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,1,V4,IA
6337,sample6545,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,1,V4,IA
6338,sample6216,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,2,V4,IA
6338,sample6546,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,2,V4,IA
6339,sample6217,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,3,V4,IA
6339,sample6547,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,3,V4,IA
6340,sample6218,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,4,V4,IA
6340,sample6548,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,4,V4,IA
6341,sample6219,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,5,V4,IA
6341,sample6549,Zea mays,Leaf,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,5,V4,IA
6342,sample6220,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,1,V4,IA
6342,sample6550,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,1,V4,IA
6343,sample6221,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,2,V4,IA
6343,sample6551,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,2,V4,IA
6344,sample6222,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,3,V4,IA
6344,sample6552,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,3,V4,IA
6345,sample6223,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,4,V4,IA
6345,sample6553,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,4,V4,IA
6346,sample6224,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,5,V4,IA
6346,sample6554,Zea mays,Root,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,5,V4,IA
6347,sample5941,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,1,V4,IA
6347,sample6091,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,1,V4,IA
6348,sample5942,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,2,V4,IA
6348,sample6092,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,2,V4,IA
6349,sample5943,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,3,V4,IA
6349,sample6093,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,3,V4,IA
6350,sample5944,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,4,V4,IA
6350,sample6094,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,4,V4,IA
6351,sample5945,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,5,V4,IA
6351,sample6095,Zea mays,Root wash,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,5,V4,IA
6352,sample5243,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,1,V4,IA
6352,sample5393,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,1,V4,IA
6353,sample5244,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,2,V4,IA
6353,sample5394,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,2,V4,IA
6354,sample5245,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,3,V4,IA
6354,sample5395,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,3,V4,IA
6355,sample5246,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,4,V4,IA
6355,sample5396,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,4,V4,IA
6356,sample5247,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,5,V4,IA
6356,sample5397,Zea mays,Soil,6/1/2017,IAH4,41.99397278,-93.68843079,313.3,5,V4,IA
6357,sample6225,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,1,V4,IA
6357,sample6555,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,1,V4,IA
6358,sample6226,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,2,V5,IA
6358,sample6556,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,2,V5,IA
6359,sample6227,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,3,V5,IA
6359,sample6557,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,3,V5,IA
6360,sample6228,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,4,V5,IA
6360,sample6558,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,4,V5,IA
6361,sample6229,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,5,V4,IA
6361,sample6559,Zea mays,Leaf,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,5,V4,IA
6362,sample6230,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,1,V4,IA
6362,sample6560,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,1,V4,IA
6363,sample6231,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,2,V5,IA
6363,sample6561,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,2,V5,IA
6364,sample6232,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,3,V5,IA
6364,sample6562,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,3,V5,IA
6365,sample6233,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,4,V5,IA
6365,sample6563,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,4,V5,IA
6366,sample6234,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,5,V4,IA
6366,sample6564,Zea mays,Root,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,5,V4,IA
6367,sample5891,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,1,V4,IA
6367,sample6041,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,1,V4,IA
6368,sample5892,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,2,V5,IA
6368,sample6042,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,2,V5,IA
6369,sample5893,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,3,V5,IA
6369,sample6043,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,3,V5,IA
6370,sample5894,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,4,V5,IA
6370,sample6044,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,4,V5,IA
6371,sample5895,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,5,V4,IA
6371,sample6045,Zea mays,Root wash,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,5,V4,IA
6372,sample5248,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,1,V4,IA
6372,sample5398,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,1,V4,IA
6373,sample5249,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,2,V5,IA
6373,sample5399,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,2,V5,IA
6374,sample5250,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,3,V5,IA
6374,sample5400,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,3,V5,IA
6375,sample5251,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,4,V5,IA
6375,sample5401,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,4,V5,IA
6376,sample5252,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,5,V4,IA
6376,sample5402,Zea mays,Soil,6/8/2017,IAH6,42.01439285,-93.73532104,323.4,5,V4,IA
6377,sample6235,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,1,V6,IA
6377,sample6565,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,1,V6,IA
6378,sample6236,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,2,V6,IA
6378,sample6566,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,2,V6,IA
6379,sample6237,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,3,V6,IA
6379,sample6567,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,3,V6,IA
6380,sample6238,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,4,V5,IA
6380,sample6568,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,4,V5,IA
6381,sample6239,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,5,V5,IA
6381,sample6569,Zea mays,Leaf,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,5,V5,IA
6382,sample6240,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,1,V6,IA
6382,sample6570,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,1,V6,IA
6383,sample6241,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,2,V6,IA
6383,sample6571,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,2,V6,IA
6384,sample6242,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,3,V6,IA
6384,sample6572,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,3,V6,IA
6385,sample6243,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,4,V5,IA
6385,sample6573,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,4,V5,IA
6386,sample6244,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,5,V5,IA
6386,sample6574,Zea mays,Root,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,5,V5,IA
6387,sample5357,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,1,V6,IA
6387,sample5507,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,1,V6,IA
6388,sample5882,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,2,V6,IA
6388,sample6032,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,2,V6,IA
6389,sample5883,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,3,V6,IA
6389,sample6033,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,3,V6,IA
6390,sample5884,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,4,V5,IA
6390,sample6034,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,4,V5,IA
6391,sample5885,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,5,V5,IA
6391,sample6035,Zea mays,Root wash,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,5,V5,IA
6392,sample5253,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,1,V6,IA
6392,sample5403,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,1,V6,IA
6393,sample5254,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,2,V6,IA
6393,sample5404,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,2,V6,IA
6394,sample5255,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,3,V6,IA
6394,sample5405,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,3,V6,IA
6395,sample5256,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,4,V5,IA
6395,sample5406,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,4,V5,IA
6396,sample5257,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,5,V5,IA
6396,sample5407,Zea mays,Soil,6/8/2017,IAH7,42.01475143,-93.73532867,322.8,5,V5,IA
6397,sample6245,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,1,V2,IL
6397,sample6575,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,1,V2,IL
6398,sample6246,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,2,V2,IL
6398,sample6576,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,2,V2,IL
6399,sample6247,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,3,V2,IL
6399,sample6577,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,3,V2,IL
6400,sample6248,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,4,V2,IL
6400,sample6578,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,4,V2,IL
6401,sample6249,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,5,V2,IL
6401,sample6579,Zea mays,Leaf,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,5,V2,IL
6402,sample6250,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,1,V2,IL
6402,sample6580,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,1,V2,IL
6403,sample6251,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,2,V2,IL
6403,sample6581,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,2,V2,IL
6404,sample6252,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,3,V2,IL
6404,sample6582,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,3,V2,IL
6405,sample6253,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,4,V2,IL
6405,sample6583,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,4,V2,IL
6406,sample6254,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,5,V2,IL
6406,sample6584,Zea mays,Root,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,5,V2,IL
6407,sample5896,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,1,V2,IL
6407,sample6046,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,1,V2,IL
6408,sample5897,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,2,V2,IL
6408,sample6047,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,2,V2,IL
6409,sample5898,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,3,V2,IL
6409,sample6048,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,3,V2,IL
6410,sample5899,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,4,V2,IL
6410,sample6049,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,4,V2,IL
6411,sample5900,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,5,V2,IL
6411,sample6050,Zea mays,Root wash,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,5,V2,IL
6412,sample5258,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,1,V2,IL
6412,sample5408,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,1,V2,IL
6413,sample5259,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,2,V2,IL
6413,sample5409,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,2,V2,IL
6414,sample5260,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,3,V2,IL
6414,sample5410,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,3,V2,IL
6415,sample5261,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,4,V2,IL
6415,sample5411,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,4,V2,IL
6416,sample5262,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,5,V2,IL
6416,sample5412,Zea mays,Soil,5/31/2017,ILH1,40.05721283,-88.23536682,216.6,5,V2,IL
6417,sample6255,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,1,V5,IL
6417,sample6585,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,1,V5,IL
6418,sample6256,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,2,V5,IL
6418,sample6586,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,2,V5,IL
6419,sample6257,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,3,V5,IL
6419,sample6587,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,3,V5,IL
6420,sample6258,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,4,V5,IL
6420,sample6588,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,4,V5,IL
6421,sample6259,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,5,V5,IL
6421,sample6589,Zea mays,Leaf,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,5,V5,IL
6422,sample6260,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,1,V5,IL
6422,sample6590,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,1,V5,IL
6423,sample6261,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,2,V5,IL
6423,sample6591,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,2,V5,IL
6424,sample6262,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,3,V5,IL
6424,sample6592,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,3,V5,IL
6425,sample6263,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,4,V5,IL
6425,sample6593,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,4,V5,IL
6426,sample6264,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,5,V5,IL
6426,sample6594,Zea mays,Root,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,5,V5,IL
6427,sample5986,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,1,V5,IL
6427,sample6136,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,1,V5,IL
6428,sample5987,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,2,V5,IL
6428,sample6137,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,2,V5,IL
6429,sample5988,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,3,V5,IL
6429,sample6138,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,3,V5,IL
6430,sample5989,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,4,V5,IL
6430,sample6139,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,4,V5,IL
6431,sample5990,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,5,V5,IL
6431,sample6140,Zea mays,Root wash,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,5,V5,IL
6432,sample5263,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,1,V5,IL
6432,sample5413,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,1,V5,IL
6433,sample5264,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,2,V5,IL
6433,sample5414,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,2,V5,IL
6434,sample5265,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,3,V5,IL
6434,sample5415,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,3,V5,IL
6435,sample5266,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,4,V5,IL
6435,sample5416,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,4,V5,IL
6436,sample5267,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,5,V5,IL
6436,sample5417,Zea mays,Soil,6/12/2017,ILH2,40.04644394,-88.22587585,213.9,5,V5,IL
6437,sample6265,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,1,V5,IL
6437,sample6595,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,1,V5,IL
6438,sample6266,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,2,V5,IL
6438,sample6596,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,2,V5,IL
6439,sample6267,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,3,V5,IL
6439,sample6597,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,3,V5,IL
6440,sample6268,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,4,V5,IL
6440,sample6598,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,4,V5,IL
6441,sample6269,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,5,V5,IL
6441,sample6599,Zea mays,Leaf,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,5,V5,IL
6442,sample6270,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,1,V5,IL
6442,sample6600,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,1,V5,IL
6443,sample6271,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,2,V5,IL
6443,sample6601,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,2,V5,IL
6444,sample6272,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,3,V5,IL
6444,sample6602,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,3,V5,IL
6445,sample6273,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,4,V5,IL
6445,sample6603,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,4,V5,IL
6446,sample6274,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,5,V5,IL
6446,sample6604,Zea mays,Root,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,5,V5,IL
6447,sample5991,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,1,V5,IL
6447,sample6141,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,1,V5,IL
6448,sample5992,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,2,V5,IL
6448,sample6142,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,2,V5,IL
6449,sample5993,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,3,V5,IL
6449,sample6143,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,3,V5,IL
6450,sample5994,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,4,V5,IL
6450,sample6144,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,4,V5,IL
6451,sample5995,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,5,V5,IL
6451,sample6145,Zea mays,Root wash,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,5,V5,IL
6452,sample5268,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,1,V5,IL
6452,sample5418,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,1,V5,IL
6453,sample5269,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,2,V5,IL
6453,sample5419,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,2,V5,IL
6454,sample5270,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,3,V5,IL
6454,sample5420,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,3,V5,IL
6455,sample5271,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,4,V5,IL
6455,sample5421,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,4,V5,IL
6456,sample5272,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,5,V5,IL
6456,sample5422,Zea mays,Soil,6/12/2017,ILH3,40.04644394,-88.22587585,213.9,5,V5,IL
6457,sample6275,Zea mays,Leaf,6/19/2017,INH1,40.47570038,-86.99487305,216.2,1,V6,IN
